,Preddicion
19338,3.69645645201238
19339,2.213535954286331
19340,5.357251197323374
19341,2.9164559364646934
19342,42.286222684120645
19343,4.332267838405148
19344,3.3896727913952516
19345,2.8179779753644496
19346,1.9589326577925679
19347,32.68775386976897
19348,4.163165583271815
19349,8.56962381330338
19350,4.662768290269319
19351,7.570766310025935
19352,4.132105656353379
19353,8.002837476316161
19354,4.2849521648365
19355,6.218433587388578
19356,6.060216613305725
19357,17.868004894560087
19358,4.650199569137464
19359,4.959882745701206
19360,3.2614069500741794
19361,3.4955144576192376
19362,2.3461194299818624
19363,4.518697022884347
19364,3.1129131807417405
19365,2.767555657481152
19366,3.417938649401351
19367,3.0820000864995523
19368,1.9066237215887254
19369,3.8749236890213936
19370,5.246598290914376
19371,5.779698624570711
19372,5.971630238283959
19373,3.811916721381424
19374,3.939607657407503
19375,3.4988700281137373
19376,3.6494954066936076
19377,6.749398007927825
19378,6.564298946900523
19379,9.803709054758581
19380,5.542694348169325
19381,3.6568718366616757
19382,6.315926059487147
19383,4.815876532564102
19384,1.8104972356287856
19385,3.095596005733567
19386,5.786152876530712
19387,4.183806625667946
19388,3.0037763506080557
19389,26.154611410010002
19390,11.351566788718705
19391,7.026254601953539
19392,11.961106236866822
19393,2.979427403279119
19394,5.852128015196504
19395,2.9280103305656784
19396,8.616625601877779
19397,20.618896859264268
19398,3.610709291481836
19399,3.141724976856219
19400,71.3901403707193
19401,4.949833832432999
19402,4.271562306917931
19403,2.883396935332887
19404,4.697978813259931
19405,4.260366207583019
19406,24.54035624117722
19407,3.686515424042697
19408,4.230805160656172
19409,35.3715993897963
19410,3.9583110456847583
19411,14.498046223769794
19412,52.94216107301102
19413,3.204511563977521
19414,3.6470552770845073
19415,4.262229121673505
19416,2.6818367576945024
19417,4.05227846760726
19418,4.250391361876989
19419,2.556416296688509
19420,14.226195723935646
19421,4.7706107128955315
19422,4.279611547739301
19423,6.38632126159329
19424,2.957279543657741
19425,3.9516454309190507
19426,6.828415472596205
19427,12.183175135529048
19428,5.310171116615155
19429,5.291516024827245
19430,12.354116568056947
19431,5.678949737807239
19432,5.501570291900233
19433,5.5390107985675225
19434,7.458753624171493
19435,18.556096350054816
19436,7.365029427742694
19437,8.803114492038896
19438,4.126270149266712
19439,5.911603121082198
19440,4.053415042842577
19441,6.461436713597827
19442,13.539393713172178
19443,5.641622150811461
19444,3.1985665758893056
19445,8.104124165661649
19446,6.379497365744962
19447,12.65218607363975
19448,4.466304140846754
19449,5.393178879852434
19450,3.763077604641886
19451,6.07277859486709
19452,4.477495941757325
19453,4.7137550585716985
19454,4.297027761167631
19455,21.804727667405743
19456,9.612203797339404
19457,22.061647596401237
19458,6.3472360077078385
19459,3.4223568187847846
19460,2.9404892467262274
19461,16.53992669198705
19462,2.6916424508114494
19463,4.246885012136143
19464,2.23083733032541
19465,6.049080894585199
19466,6.256649502075195
19467,84.712121968262
19468,3.6059857006678167
19469,20.58180419444969
19470,2.563056371503202
19471,2.2151101190519302
19472,3.8110701181342588
19473,5.607563836984031
19474,12.189019053617583
19475,37.614540151044736
19476,3.7835018275709213
19477,3.837829189140823
19478,3.150909349000024
19479,4.07209403841543
19480,6.650685771038049
19481,4.087932009216222
19482,1.6296969635345757
19483,4.09657616136071
19484,2.621565385311057
19485,4.146030382156655
19486,3.6394411991099442
19487,6.493551345070857
19488,4.292184029478723
19489,3.6391514097652715
19490,4.465428880741179
19491,2.416489089260355
19492,5.136624648811387
19493,5.08835894195641
19494,4.206320625443591
19495,3.876954932916143
19496,2.452447357783635
19497,6.086763867789584
19498,14.956040090412309
19499,7.372225350717185
19500,7.5701424906210235
19501,3.084818942686222
19502,2.214200187302426
19503,4.672728945665363
19504,18.6274360585162
19505,1.9492458702773607
19506,8.101385494314131
19507,3.847065622588393
19508,2.9204114902041463
19509,5.049601227157674
19510,4.49508374916853
19511,16.966357742614022
19512,2.1037361483184007
19513,5.126235795819022
19514,8.866446254928102
19515,2.540561657691933
19516,4.836969648287424
19517,8.203596135648677
19518,3.719233496261702
19519,2.312825738570096
19520,2.366757598527111
19521,25.04620797982134
19522,5.30782696367573
19523,4.347037635640845
19524,4.852956114571944
19525,9.803138546272251
19526,5.482065761568249
19527,4.744912708997818
19528,5.2787358877662545
19529,3.0828913102900124
19530,2.599443517181111
19531,2.6290464414508365
19532,3.818962262473373
19533,2.9240876626179197
19534,78.39799812188443
19535,6.016524759188643
19536,13.984191050416214
19537,5.27661400235627
19538,5.905221625232954
19539,3.8079987379324427
19540,4.456647453610793
19541,12.94293137790384
19542,3.2118855306326193
19543,19.491108627357562
19544,9.855351270082297
19545,3.859402061094891
19546,11.719451431727206
19547,2.989125267200235
19548,6.603987765730267
19549,8.3854915479488
19550,4.078790261560904
19551,10.997592509181983
19552,4.783145389714745
19553,4.117868807319342
19554,4.1053768805736315
19555,29.60889249293571
19556,9.115841948166091
19557,3.134250714263649
19558,5.088731628808602
19559,3.4977882607564927
19560,5.070594445551089
19561,4.389773074743512
19562,3.5562681124909634
19563,8.433330193234678
19564,4.237819134084372
19565,5.724814534046791
19566,5.142413407357512
19567,3.763513744568109
19568,3.608359632838055
19569,3.8757271678591847
19570,3.881660188337145
19571,4.2018104533282
19572,4.542116823317895
19573,7.606409373350505
19574,5.61283539141982
19575,20.334320890536052
19576,7.529371872957901
19577,5.6864431663065
19578,13.851054189541319
19579,4.34020214708979
19580,3.4480425739091993
19581,5.7148284418359605
19582,5.76798742629815
19583,3.5738364443937884
19584,1.7796969270586844
19585,2.819678448076548
19586,4.678054150022145
19587,3.9844565415126363
19588,4.266732061802146
19589,3.267709890910357
19590,8.828238643630845
19591,3.0883350687257742
19592,4.271732736921382
19593,2.640600279925767
19594,3.363585190116919
19595,3.8076135080379636
19596,3.9196871791505954
19597,8.852697013874037
19598,2.6082315681550483
19599,3.4830708292177963
19600,4.437143796036156
19601,4.053560513892665
19602,3.3650178474712877
19603,5.424084424871786
19604,16.71700529702941
19605,6.3421816657914984
19606,3.969854778962044
19607,4.2341689309069155
19608,2.6064088561517575
19609,3.191743577259156
19610,3.0458644063746068
19611,3.2512196784788
19612,6.983727999678543
19613,4.923622798105889
19614,6.78949566776892
19615,3.2270873707246093
19616,3.3795115544300947
19617,5.055011084056208
19618,5.76460904397773
19619,3.9051636819203903
19620,5.649164686914421
19621,8.52581747306046
19622,4.1755679426920125
19623,9.417929885061275
19624,3.788454446408161
19625,3.702334192127383
19626,8.752530875338298
19627,3.555146017519945
19628,3.7653869248013923
19629,13.692384688361496
19630,3.414185407664207
19631,3.9997853408874375
19632,5.994221317630988
19633,4.186777981020694
19634,5.951016938730167
19635,3.5563400552668174
19636,6.240797595820693
19637,2.818411625311862
19638,3.214560744230579
19639,4.857990823999386
19640,5.162902171134498
19641,5.537861354336567
19642,5.115798720739449
19643,35.8782081422349
19644,5.360849828470309
19645,5.482749717003882
19646,2.7497227751036064
19647,4.433288468612512
19648,5.269237490897879
19649,4.80212366068597
19650,15.411015878046179
19651,3.306600671514328
19652,6.13349742603932
19653,3.931059710042417
19654,13.670101005364273
19655,3.4935452098209243
19656,3.27254731040843
19657,5.8413207589059315
19658,2.8033734563419648
19659,19.303951826311376
19660,11.7448178442695
19661,10.758438526928517
19662,3.104533206832069
19663,3.1629327635748083
19664,4.742137362683592
19665,6.128080141186581
19666,6.434595562251888
19667,2.7438752451448956
19668,4.844686832861163
19669,2.8932175353534646
19670,4.42916556759186
19671,3.070259101638964
19672,7.911457078104776
19673,4.754569928577061
19674,2.1731253227159657
19675,4.595401095089744
19676,2.385475860489244
19677,4.816886123928953
19678,3.678484480525457
19679,3.049479162554718
19680,19.584462080634616
19681,2.5415023783574178
19682,4.091789547778118
19683,3.1292651991161042
19684,2.26550088612707
19685,6.058276687055688
19686,2.1915175557958664
19687,4.531155343658529
19688,2.929608839005044
19689,14.469880940016324
19690,3.138446653302866
19691,3.1885928880748047
19692,15.653027539709758
19693,4.989861655637816
19694,2.7655945797187904
19695,3.4423538050293727
19696,3.736817007283457
19697,12.172190647726977
19698,3.9423510086593962
19699,2.953829982268183
19700,5.131760659473079
19701,3.6431891193767623
19702,3.1278709332812555
19703,5.276312564032921
19704,6.2730567182362424
19705,17.240372288647222
19706,5.39597402750504
19707,2.6440697381989704
19708,2.4513823223864026
19709,9.255729299596576
19710,3.7203607268028067
19711,3.6878885909910544
19712,9.254158738118129
19713,5.825581308405159
19714,15.152827841707285
19715,3.7632038201499416
19716,3.362886141056669
19717,5.065284089477878
19718,4.91796035520978
19719,3.7495611383268495
19720,11.276187393866973
19721,4.473697539330311
19722,2.5713156025578616
19723,2.1703802042929636
19724,5.293516603747793
19725,2.5703248544912993
19726,3.1183275371349337
19727,1.987635593747127
19728,7.282956786521233
19729,4.683355735780707
19730,4.340884365581409
19731,6.401050714264294
19732,5.564420471950827
19733,3.711271745390528
19734,57.25521175921518
19735,2.4751875642679675
19736,2.474003665035104
19737,4.566258449997453
19738,6.3024172556814
19739,4.207778701419717
19740,3.8575126721557185
19741,3.8979126341279224
19742,1.9084147871792894
19743,3.4699798565798448
19744,5.426467863863939
19745,11.398652471285942
19746,1.9937818756847152
19747,3.2808661326361257
19748,5.4156685900943575
19749,1.6999106935998203
19750,6.514417040209285
19751,5.427703024789098
19752,3.4330167783368424
19753,6.270028199231895
19754,4.487077703573381
19755,5.829625646979029
19756,3.1670369432667993
19757,2.8653061188920947
19758,4.258226908295649
19759,6.466755558312325
19760,2.196281314677112
19761,7.725542879246499
19762,4.154971390777032
19763,8.540714298325234
19764,20.844414493498338
19765,5.364655803721705
19766,2.528253236601273
19767,4.796886974599383
19768,7.384850934345865
19769,4.021939538765349
19770,11.093965734429133
19771,1.8007619920419184
19772,7.2431224300666734
19773,6.751155645857297
19774,6.072107243102373
19775,22.153418616445673
19776,2.105736255260142
19777,2.4377921488262517
19778,11.562623619517352
19779,4.45541445708766
19780,3.860680304449618
19781,9.880617707660925
19782,5.467595896073297
19783,3.814593092467544
19784,3.6703496115382404
19785,5.792270730426443
19786,6.3482854035856935
19787,2.6910687045272725
19788,2.2020202942928506
19789,6.418805996976639
19790,3.126189721175474
19791,2.813162695814934
19792,5.275796320917351
19793,1.621342952139054
19794,3.236097531376866
19795,2.5656741812169486
19796,5.087925810776936
19797,3.2426757085747884
19798,5.043432083907576
19799,71.92681197939095
19800,7.684339171939083
19801,6.651116485230636
19802,7.796019067964416
19803,7.38955423775478
19804,5.236392336212813
19805,4.377880361771544
19806,4.752543635026482
19807,3.3334890921159746
19808,14.463847026122526
19809,5.872461295228989
19810,3.535302566558344
19811,7.427965483682938
19812,3.3065228742149912
19813,3.268371487408574
19814,9.746527059655396
19815,2.9330384810625
19816,7.660903021746927
19817,5.128141265260379
19818,83.649021783852
19819,4.913099890179469
19820,2.4356821768514436
19821,3.080068686751577
19822,5.520258640931415
19823,27.470190766241736
19824,3.359333634608668
19825,3.0400684272846643
19826,12.764402108975215
19827,43.57577198459086
19828,3.9510586117833038
19829,3.984822394647323
19830,5.475200484024139
19831,3.566979959106181
19832,2.9803823183244704
19833,3.686810218978289
19834,1.6372032517277333
19835,4.9536886063147705
19836,22.159297050821124
19837,6.488898750318764
19838,8.316639562746643
19839,13.627990265035095
19840,11.690412556211593
19841,3.6870820738649437
19842,11.437218288827218
19843,5.069412937954498
19844,4.930558621628361
19845,2.278883027887538
19846,5.89860442602299
19847,1.6599567953787187
19848,3.4944311508563493
19849,1.9045313065812204
19850,5.0142610039123285
19851,6.679154347201907
19852,6.221856390183074
19853,2.940178769260739
19854,2.945689612478258
19855,4.4805285550817455
19856,1.167384629415094
19857,2.098007176723514
19858,4.981382306804062
19859,2.458521622686056
19860,4.979892008857104
19861,15.379588331099
19862,3.3544022521676995
19863,2.0853875516132128
19864,5.3590686937150895
19865,4.552702657957891
19866,2.869969875784828
19867,3.3384303353544107
19868,3.1442292641992013
19869,3.570843507599185
19870,4.703969273927912
19871,2.8728306920566578
19872,1.9296092103372278
19873,3.049691900545735
19874,3.900598296681843
19875,2.664822821116478
19876,15.94992976481645
19877,13.725088414911887
19878,6.2834403396912
19879,4.276097357313228
19880,3.5834814838044853
19881,10.404609039418206
19882,3.413548655920321
19883,6.87878010893826
19884,4.612440187046659
19885,3.487687712102554
19886,3.9397515437260253
19887,4.236949525888355
19888,7.083779366569006
19889,3.621070452820465
19890,5.486168406543513
19891,4.060557602901524
19892,3.4714575345994643
19893,5.5194994577058605
19894,6.052256606528802
19895,7.764036323498965
19896,3.8515491632808114
19897,2.093130891294332
19898,7.588608456931073
19899,5.077736935588087
19900,5.861633323842495
19901,11.464385066568862
19902,4.220901966397349
19903,3.156485208704332
19904,7.036468852010897
19905,4.168444617714584
19906,6.683999436557894
19907,3.519970582418299
19908,2.9994926743763806
19909,16.351217837326896
19910,7.253484835899062
19911,6.530252135836982
19912,4.295127332487599
19913,5.034968492353972
19914,3.1762785688183044
19915,4.045211961152646
19916,9.637949887642174
19917,16.524903286498848
19918,36.31036824661197
19919,3.080064043397173
19920,9.758533326588102
19921,3.4770326321618548
19922,12.351256980639704
19923,3.2558566005331135
19924,4.888435215479617
19925,3.6308661955015564
19926,2.45606607257048
19927,6.0657833288047875
19928,2.994889165690907
19929,4.294611235083933
19930,6.6386635264364315
19931,5.126665525480002
19932,6.187042892118175
19933,2.5743177272332742
19934,3.641340585551564
19935,5.268352245686963
19936,4.755798198414995
19937,2.4846305917625706
19938,2.50203801941717
19939,4.256972995723307
19940,5.441080770115509
19941,2.474519535212515
19942,3.8213592061659334
19943,2.931428417076406
19944,6.2403538372747
19945,49.1264325004494
19946,3.6484631476307188
19947,3.055641269754897
19948,5.776013264246982
19949,4.60924280931478
19950,3.5282513062105965
19951,61.16091798683301
19952,2.3783381304381956
19953,3.004070619302139
19954,6.274685897942943
19955,3.2289248127001127
19956,2.7048734895818907
19957,4.8148163887686595
19958,3.6760414969547
19959,4.092008245535925
19960,3.797602257039533
19961,2.2430189493651316
19962,8.433113730182363
19963,4.784541917358442
19964,6.167549454817852
19965,11.003947168530763
19966,3.2402093843923803
19967,2.2596367714412713
19968,4.213816345437125
19969,3.393739836112987
19970,8.223128078850673
19971,5.616492285564778
19972,4.141867922618712
19973,2.731557260947456
19974,5.4550533682248386
19975,4.474238518635041
19976,4.886632551534097
19977,4.735910592208538
19978,9.83629223182231
19979,2.6842824249530466
19980,6.769425270607494
19981,3.7100591583015587
19982,3.441525753540806
19983,29.412124405667182
19984,6.106186639757061
19985,4.777273624513939
19986,5.095249880060539
19987,2.0465002678895727
19988,2.2217984095656984
19989,3.8766890103905283
19990,21.422787436366743
19991,2.8726876694796974
19992,14.001953805883371
19993,2.3517704370087955
19994,5.4431039230661895
19995,5.4278384433860545
19996,6.551564601347096
19997,3.0124654413134495
19998,2.257229821099278
19999,5.987652176499385
20000,3.100829965151724
20001,3.024702930709063
20002,2.9855746162042216
20003,6.353193356534494
20004,3.476207348996727
20005,2.615280054813738
20006,4.768526992944692
20007,7.019761343129845
20008,9.91008459688441
20009,3.4218839390877056
20010,2.8862646519656874
20011,4.306386092235596
20012,4.347651468859928
20013,9.444924624428118
20014,3.5924279888793293
20015,2.4410922004204734
20016,3.014957200736889
20017,3.609879275203409
20018,10.499975090215798
20019,7.820765934136411
20020,2.2727023284149883
20021,7.7071080075043135
20022,3.4660659793380546
20023,66.54735295336286
20024,6.315236631503403
20025,10.343301306565284
20026,0.5296971234270416
20027,3.8620558222148933
20028,7.770708009826389
20029,2.9106777271059983
20030,18.465162789383708
20031,3.7501069959176183
20032,6.379626305296579
20033,6.851482274129996
20034,4.6937967026215786
20035,4.1131973408283224
20036,7.858950880114284
20037,5.781789297519335
20038,2.2547690072047475
20039,2.783276694369074
20040,1.88850074428007
20041,65.3479760357753
20042,5.657791777552738
20043,3.9796376710181613
20044,1.831071586175149
20045,5.003499290790974
20046,0.7601595339919642
20047,10.547519859876454
20048,8.327588316714813
20049,7.151857888700231
20050,4.788736088881692
20051,3.395096502289624
20052,5.068444906140452
20053,5.718667000065892
20054,5.136721970031658
20055,2.5680919501041792
20056,6.796135898268005
20057,4.683036506153619
20058,2.9414966038698216
20059,2.0867987792749316
20060,7.626457090094577
20061,7.110214369890867
20062,3.098298279270465
20063,2.512702458967059
20064,4.680355523231422
20065,6.3958856907573445
20066,3.9393770715742855
20067,5.057771149603413
20068,5.300543575645897
20069,6.308803071271196
20070,4.71303081191678
20071,5.830789872612369
20072,5.7951563941252235
20073,2.430127146313799
20074,1.4197727237819278
20075,2.8867319965612817
20076,3.0986310286189873
20077,3.3337327303702216
20078,7.238022722036241
20079,3.355971133891936
20080,4.845410142596212
20081,6.804465277179991
20082,6.554783770794252
20083,3.7832227912857945
20084,2.9723309074335145
20085,3.5180100258239904
20086,4.027249922401435
20087,6.055007220598194
20088,2.4172689509559024
20089,8.097313892509998
20090,6.365663562834278
20091,2.591939255160092
20092,3.594541944991578
20093,4.361375403684297
20094,7.713150408751545
20095,3.089026453207488
20096,3.4392672432181355
20097,3.0044268595450028
20098,8.257063565456006
20099,4.39311322253608
20100,4.712846365236251
20101,6.695356997976798
20102,39.24645419090979
20103,5.2598985494634
20104,2.899166498005024
20105,7.043357114701855
20106,11.930303597509058
20107,2.8816188344551446
20108,9.032118890632006
20109,4.836210700246763
20110,3.177494753635406
20111,2.340375649636832
20112,2.788611754035868
20113,4.665411650631415
20114,12.49218951479228
20115,5.701037372318284
20116,3.071909104181464
20117,75.11986305163397
20118,3.338783640842684
20119,10.750252624417044
20120,4.259942143256911
20121,4.956055621332205
20122,11.960125135761935
20123,5.3396744398975295
20124,4.565789379647976
20125,3.9010270427529
20126,6.581975933198722
20127,3.479828375690407
20128,58.14290876634425
20129,3.1185359858583634
20130,3.69793296653273
20131,8.823528621911512
20132,4.274049512118902
20133,3.1906675096306865
20134,3.1310182794975283
20135,7.478045824998718
20136,2.5137398425740907
20137,9.414775251948994
20138,3.2417734186459466
20139,2.715728438604489
20140,3.2102814187663213
20141,2.860746193920302
20142,6.875811329722634
20143,3.3630195798816462
20144,6.490634783187923
20145,4.043048094373454
20146,2.8957355507252682
20147,1.758291848528419
20148,3.606819146568631
20149,5.248678088698619
20150,9.111688992859003
20151,2.8431496640857263
20152,4.3148587181719655
20153,4.117772784417229
20154,4.049890188996412
20155,6.526931302698134
20156,5.313699368049229
20157,2.2845779679112805
20158,6.728495849931338
20159,3.7044791684548546
20160,5.970986544441548
20161,4.441081006041929
20162,2.5724237254056614
20163,5.870023023900789
20164,4.284306112117287
20165,3.9990679284498194
20166,2.8499803937019133
20167,3.1728647328131645
20168,8.597141557641725
20169,7.7854548640189485
20170,6.6536212218161985
20171,5.034177335956129
20172,6.159892452695281
20173,3.0415936032165396
20174,11.226838959996726
20175,6.421342874386507
20176,11.236251649973898
20177,6.331143176089849
20178,5.929004981883798
20179,7.667644503792003
20180,6.62440098640174
20181,3.943230268773916
20182,3.4342740566998335
20183,2.8066471478471477
20184,3.405314872936878
20185,12.605381343520314
20186,5.104577846342014
20187,1.8782038254502122
20188,5.615269447065222
20189,4.027033182446595
20190,4.034384246154367
20191,2.8397527650945538
20192,3.7685451902773384
20193,5.0679293428902294
20194,3.5583678581765366
20195,3.649189814990912
20196,4.908988710164325
20197,8.577740080099865
20198,4.722674103378977
20199,12.740956700023382
20200,5.815054853026744
20201,5.786689708005984
20202,3.4376335838117074
20203,3.4047470072754518
20204,4.305765438467645
20205,4.181544700798821
20206,3.3250924024657476
20207,7.379890827266436
20208,4.155184703934638
20209,3.2062519413916437
20210,6.62919318237914
20211,2.9301321741376487
20212,6.143639227999435
20213,3.8219229806270167
20214,79.72427811033938
20215,8.26182305742369
20216,10.077143343895282
20217,3.097314438773001
20218,6.496121622821033
20219,3.561101131839856
20220,4.864773642695511
20221,3.774935729533623
20222,6.670197778563356
20223,3.5962512379825124
20224,44.33197622140154
20225,17.863437591706816
20226,6.576691698281698
20227,6.18857418318602
20228,3.2411268539195675
20229,3.8226549701827217
20230,10.556681059366477
20231,14.282809676712588
20232,5.901168670089318
20233,5.494944014906112
20234,2.609629487079439
20235,14.171634375778229
20236,5.7459928658696935
20237,3.6248808795982708
20238,3.6057384231868452
20239,3.3711378866368333
20240,3.8163174874895907
20241,7.292882924488227
20242,3.5092340161492386
20243,2.609050835006835
20244,5.231458546809563
20245,3.3746676119188628
20246,6.742632612673724
20247,5.5561442418703315
20248,3.398147834146064
20249,2.2404325799199576
20250,25.98876266345489
20251,6.557736007211654
20252,4.548106486690671
20253,35.2465979941976
20254,6.845103982124295
20255,12.693292453525817
20256,5.733761785278251
20257,3.9730370306064495
20258,3.207174073392796
20259,6.096311117468856
20260,2.8670797616904196
20261,14.775629390297834
20262,37.618224072765116
20263,2.308359925485232
20264,5.30333192182204
20265,7.049162569710521
20266,4.884083811823468
20267,3.388675573451665
20268,2.8316288282150275
20269,5.7703587330713955
20270,10.680236780878076
20271,7.489873689187418
20272,5.573155729716651
20273,4.74775772261772
20274,4.95710245286419
20275,2.1829109798627755
20276,3.2376319313312525
20277,5.451904714838072
20278,5.415774777726986
20279,3.373926857935409
20280,3.5676063591738307
20281,2.8458323830519783
20282,3.529333729955919
20283,12.774006641271779
20284,3.595896205323566
20285,3.67751946344719
20286,2.9899724576289906
20287,5.012512756678044
20288,2.517330220849911
20289,2.806764724424079
20290,3.899958199131465
20291,9.775578956773456
20292,3.0851952321859075
20293,6.903774411590748
20294,7.961816122454737
20295,4.209593743449068
20296,3.7647697476520294
20297,12.403347133263846
20298,5.393908864450663
20299,3.5426777418840443
20300,5.408796842361403
20301,4.886736039845346
20302,7.897866994703284
20303,2.6957174095767478
20304,3.9896366107992494
20305,2.951141844821202
20306,2.3561213953989935
20307,3.4763166040680327
20308,3.9981395101012387
20309,9.653031817458388
20310,4.186862618671029
20311,3.1450705044063696
20312,4.374493785361671
20313,6.045850544735529
20314,4.820078649690833
20315,5.357506029192607
20316,4.1463238640460975
20317,5.703048156307739
20318,5.621899845932962
20319,4.375599269161353
20320,4.361367203430847
20321,5.42300911115191
20322,5.274683086408374
20323,68.1083661089241
20324,103.59593785564758
20325,6.2210057051534875
20326,4.433342271630889
20327,6.652119420505773
20328,7.467142459754598
20329,3.3771674821982005
20330,5.705701257093441
20331,3.4022071395725177
20332,2.788246579101669
20333,3.25194150979618
20334,5.339358796596956
20335,19.61099477245063
20336,3.097708958688602
20337,7.162367822385393
20338,5.581473328183213
20339,2.3254747597982863
20340,3.4236544879551722
20341,4.672743029761265
20342,5.063645156113012
20343,8.77865621800444
20344,19.210335166283766
20345,18.206817136809395
20346,4.022668228077282
20347,16.312482012312028
20348,25.66895772557249
20349,8.675180999957012
20350,2.4932078606738184
20351,12.282067902931436
20352,5.434429878008901
20353,2.8265716186186296
20354,9.179096349603952
20355,3.2934786871478963
20356,56.495978683559535
20357,5.070284920906081
20358,4.471294326644825
20359,8.852532857226494
20360,4.003495952090229
20361,2.877423404983717
20362,4.291607965499978
20363,3.1918960069079985
20364,2.9744563890417997
20365,4.973330923621231
20366,2.01756887173467
20367,3.5394098347520258
20368,5.331310664484228
20369,2.0722459138409786
20370,3.8411012354134906
20371,4.596699415951792
20372,2.264138824742659
20373,9.395696462863087
20374,3.4136658618310927
20375,4.502763361511761
20376,5.352939835847369
20377,5.624281662620394
20378,7.448200859988617
20379,5.308366217584099
20380,11.0105154588589
20381,10.808763315114263
20382,4.330225258461326
20383,4.083948797856197
20384,2.0032018960918556
20385,4.863037571384137
20386,4.497145811202738
20387,2.480694521445537
20388,5.535081903129452
20389,8.192648963219773
20390,2.052882161103277
20391,2.6719290861244875
20392,21.32181647064765
20393,2.93551498768426
20394,6.644142728473884
20395,5.846007315033541
20396,3.214709061006107
20397,4.603406261584177
20398,7.210055548716124
20399,6.150940199709341
20400,3.2010126987045178
20401,3.271051409326324
20402,2.730293832792272
20403,3.3084245954918075
20404,5.695424862247792
20405,3.9580555280321947
20406,4.162369945747091
20407,3.7887099636717068
20408,5.0730279650559496
20409,2.35106431814713
20410,6.7789418973133255
20411,3.6038064314042426
20412,6.342545483382803
20413,4.79189353451918
20414,15.353246688445804
20415,9.253765057192293
20416,7.50679784101329
20417,4.220757910629211
20418,60.399348742650076
20419,6.513062642378328
20420,3.4952510378360744
20421,4.978203816799516
20422,4.19250172274959
20423,2.9594478558220096
20424,5.423475234728213
20425,3.9646682557699675
20426,10.22613742520363
20427,3.567992794887637
20428,2.443014083549257
20429,4.368197070696972
20430,7.061195312816258
20431,9.935689889638297
20432,3.611915389654204
20433,2.9144656889832357
20434,2.3889584253408414
20435,5.591507947503082
20436,4.49328840952515
20437,7.922585690895705
20438,4.563577705964446
20439,14.516667451286128
20440,26.591656069297713
20441,2.9733507729887654
20442,7.176523291381804
20443,3.277714236197311
20444,4.64041722564228
20445,4.29835477088255
20446,4.680566950705111
20447,6.287783294616123
20448,1.9753821363436508
20449,14.119407994333638
20450,7.421035443822413
20451,3.768090802998043
20452,6.140102477604241
20453,3.9799544919429763
20454,2.2064124979860384
20455,6.379486113215776
20456,2.849559515030718
20457,5.105915654569573
20458,4.249638753275064
20459,2.1086684302935357
20460,4.65363310147538
20461,7.078193650521909
20462,28.08420454136641
20463,5.312764559920256
20464,2.998541798481602
20465,6.9315575581847515
20466,25.424648505131728
20467,3.4670810843663764
20468,5.611543782820792
20469,3.271824869446684
20470,3.5153587147189986
20471,4.356478634756606
20472,5.5579996786144825
20473,3.999127999835128
20474,4.1300982862747055
20475,2.839008328620648
20476,3.1195597707556626
20477,5.132910156585475
20478,5.949219800281099
20479,60.83915133281114
20480,2.696643267912311
20481,4.098165163750208
20482,6.077715397352902
20483,4.302754911192124
20484,3.5979689634134306
20485,4.142617993889647
20486,3.6852005587162413
20487,8.301335928355812
20488,5.150617325670604
20489,7.237809399751054
20490,2.2654639078073364
20491,4.068195911340417
20492,9.571405881945196
20493,2.7565016379734457
20494,6.976811357054318
20495,4.497754047948038
20496,5.1919027980935555
20497,2.3939110874622465
20498,4.922913389661298
20499,6.356633583134347
20500,4.775878451613381
20501,1.1537879301175575
20502,4.509352004091009
20503,3.4485591760724708
20504,3.323059230643313
20505,6.4359112431560614
20506,6.703443308513245
20507,5.204584797989229
20508,3.9073854775599113
20509,6.810420113845879
20510,5.08229745837462
20511,3.322907025673617
20512,2.7942935419162893
20513,11.901632070120518
20514,6.959518192012377
20515,3.8629742981644393
20516,0.9706938459080559
20517,5.053587124537982
20518,4.263520623582881
20519,2.994910435721626
20520,1.5649138726668932
20521,2.3970831700037607
20522,2.646109583119869
20523,10.546326624787461
20524,3.093105822262153
20525,7.853112603823204
20526,5.772353836906202
20527,3.4171294487465103
20528,2.157430371078929
20529,4.331910495862204
20530,22.875577648452314
20531,3.2159102595635707
20532,5.7288453666327985
20533,3.243583535279609
20534,14.758166030288642
20535,4.580679156301742
20536,6.331598743118956
20537,5.503779480831161
20538,3.270695182117983
20539,3.6165004971247505
20540,6.155496281678763
20541,5.161183231803389
20542,2.7139823855345346
20543,66.69286331066567
20544,4.0881144118766395
20545,7.474700519872572
20546,2.9092088197808037
20547,4.992575495124158
20548,10.852942804887272
20549,5.638425795656179
20550,8.811325079874461
20551,21.571156043053993
20552,8.197946992620938
20553,5.033580592669556
20554,8.473439542678609
20555,3.585977683352662
20556,3.9115066044047015
20557,3.4463918077620486
20558,4.8664973927318815
20559,2.9725063702131527
20560,7.238893638232668
20561,4.755956856998273
20562,2.8227183165412413
20563,7.417416369935703
20564,25.478089791834996
20565,4.644708092723478
20566,3.5810357820194962
20567,5.592682987521256
20568,8.704621651860675
20569,26.38434744076204
20570,5.185411828203162
20571,3.9533756764403734
20572,3.816222435113281
20573,72.43281667883946
20574,6.810759960197132
20575,3.653226308095512
20576,5.40411045293258
20577,2.96740883668903
20578,3.1932351575306575
